provider,pattern,metric,n,baseline_mean,pattern_mean,delta_mean,improvement_mean,positive_count,negative_count,zero_count,non_effective_rate
anthropic,branch_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,branch_conditional,irp_monotonic_progress_rate,9,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,3,6,0.6666666666666666
anthropic,branch_conditional,irp_oscillation_rate,9,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
anthropic,branch_conditional,misinterpretation_rate,9,0.03333333333333334,0.0,-0.03333333333333334,0.03333333333333334,3,0,6,0.6666666666666666
anthropic,branch_conditional,rework_cost_tokens,9,76.66666666666667,0.0,-76.66666666666667,76.66666666666667,3,0,6,0.6666666666666666
anthropic,branch_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,branch_conditional,stability_variance,9,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,3,0,6,0.6666666666666666
anthropic,branch_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,branch_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_branch,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_branch,irp_monotonic_progress_rate,9,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,3,6,0.6666666666666666
anthropic,conditional_branch,irp_oscillation_rate,9,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
anthropic,conditional_branch,misinterpretation_rate,9,0.03333333333333334,0.0,-0.03333333333333334,0.03333333333333334,3,0,6,0.6666666666666666
anthropic,conditional_branch,rework_cost_tokens,9,76.66666666666667,0.0,-76.66666666666667,76.66666666666667,3,0,6,0.6666666666666666
anthropic,conditional_branch,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_branch,stability_variance,9,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,3,0,6,0.6666666666666666
anthropic,conditional_branch,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_branch,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_delta,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_delta,irp_monotonic_progress_rate,9,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,3,6,0.6666666666666666
anthropic,conditional_delta,irp_oscillation_rate,9,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
anthropic,conditional_delta,misinterpretation_rate,9,0.03333333333333334,0.0,-0.03333333333333334,0.03333333333333334,3,0,6,0.6666666666666666
anthropic,conditional_delta,rework_cost_tokens,9,76.88888888888889,0.0,-76.88888888888889,76.88888888888889,3,0,6,0.6666666666666666
anthropic,conditional_delta,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_delta,stability_variance,9,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,3,0,6,0.6666666666666666
anthropic,conditional_delta,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_delta,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_hierarchical,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_hierarchical,irp_monotonic_progress_rate,9,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,3,6,0.6666666666666666
anthropic,conditional_hierarchical,irp_oscillation_rate,9,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
anthropic,conditional_hierarchical,misinterpretation_rate,9,0.03333333333333334,0.0,-0.03333333333333334,0.03333333333333334,3,0,6,0.6666666666666666
anthropic,conditional_hierarchical,rework_cost_tokens,9,76.66666666666667,0.0,-76.66666666666667,76.66666666666667,3,0,6,0.6666666666666666
anthropic,conditional_hierarchical,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_hierarchical,stability_variance,9,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,3,0,6,0.6666666666666666
anthropic,conditional_hierarchical,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,conditional_hierarchical,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,irp_monotonic_progress_rate,9,0.037037037037037035,0.037037037037037035,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,irp_oscillation_rate,9,0.041666666666666664,0.041666666666666664,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,misinterpretation_rate,9,0.03333333333333334,0.03333333333333334,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,rework_cost_tokens,9,76.77777777777777,77.33333333333333,0.5555555555555556,-0.5555555555555556,0,3,6,0.6666666666666666
anthropic,delta_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,stability_variance,9,0.00666666666666667,0.00666666666666667,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,delta_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,irp_monotonic_progress_rate,9,0.037037037037037035,0.037037037037037035,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,irp_oscillation_rate,9,0.041666666666666664,0.041666666666666664,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,misinterpretation_rate,9,0.03333333333333334,0.03333333333333334,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,rework_cost_tokens,9,76.77777777777777,78.0,1.2222222222222223,-1.2222222222222223,0,3,6,0.6666666666666666
anthropic,delta_hierarchical,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,stability_variance,9,0.00666666666666667,0.00666666666666667,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,delta_hierarchical,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,irp_monotonic_progress_rate,9,0.037037037037037035,0.037037037037037035,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,irp_oscillation_rate,9,0.041666666666666664,0.041666666666666664,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,misinterpretation_rate,9,0.03333333333333334,0.03333333333333334,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,rework_cost_tokens,9,76.66666666666667,79.33333333333333,2.6666666666666665,-2.6666666666666665,0,3,6,0.6666666666666666
anthropic,hierarchical_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,stability_variance,9,0.00666666666666667,0.00666666666666667,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_delta,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_delta,irp_monotonic_progress_rate,9,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,3,6,0.6666666666666666
anthropic,hierarchical_delta,irp_oscillation_rate,9,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
anthropic,hierarchical_delta,misinterpretation_rate,9,0.03333333333333334,0.0,-0.03333333333333334,0.03333333333333334,3,0,6,0.6666666666666666
anthropic,hierarchical_delta,rework_cost_tokens,9,76.66666666666667,0.0,-76.66666666666667,76.66666666666667,3,0,6,0.6666666666666666
anthropic,hierarchical_delta,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_delta,stability_variance,9,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,3,0,6,0.6666666666666666
anthropic,hierarchical_delta,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
anthropic,hierarchical_delta,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
gemini,branch_conditional,internal_coherence_error_rate,9,0.0,0.05925925925925926,0.05925925925925926,-0.05925925925925926,0,3,6,0.6666666666666666
gemini,branch_conditional,irp_monotonic_progress_rate,9,0.09135802469135802,0.26067019400352737,0.1693121693121693,0.1693121693121693,5,2,2,0.2222222222222222
gemini,branch_conditional,irp_oscillation_rate,9,0.1111111111111111,0.43518518518518523,0.3240740740740741,-0.3240740740740741,2,5,2,0.2222222222222222
gemini,branch_conditional,misinterpretation_rate,9,0.13333333333333333,0.5444444444444445,0.4111111111111111,-0.4111111111111111,1,7,1,0.1111111111111111
gemini,branch_conditional,rework_cost_tokens,9,206.33333333333334,1100.5555555555557,894.2222222222222,-894.2222222222222,1,7,1,0.1111111111111111
gemini,branch_conditional,self_contradiction_rate,9,0.05555555555555555,0.2685185185185185,0.21296296296296297,-0.21296296296296297,0,5,4,0.4444444444444444
gemini,branch_conditional,stability_variance,9,0.03477777777777778,0.06489700176366844,0.030119223985890658,-0.030119223985890658,3,5,1,0.1111111111111111
gemini,branch_conditional,trace_completeness,9,1.0,0.954074074074074,-0.04592592592592594,-0.04592592592592594,0,3,6,0.6666666666666666
gemini,branch_conditional,update_consistency,9,0.9444444444444444,0.6722222222222222,-0.27222222222222225,-0.27222222222222225,0,5,4,0.4444444444444444
gemini,conditional_branch,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
gemini,conditional_branch,irp_monotonic_progress_rate,9,0.1037037037037037,0.034567901234567905,-0.06913580246913581,-0.06913580246913581,0,4,5,0.5555555555555556
gemini,conditional_branch,irp_oscillation_rate,9,0.125,0.013888888888888888,-0.1111111111111111,0.1111111111111111,5,0,4,0.4444444444444444
gemini,conditional_branch,misinterpretation_rate,9,0.14444444444444446,0.04814814814814815,-0.0962962962962963,0.0962962962962963,4,0,5,0.5555555555555556
gemini,conditional_branch,rework_cost_tokens,9,235.77777777777777,105.66666666666667,-130.11111111111111,130.11111111111111,5,1,3,0.3333333333333333
gemini,conditional_branch,self_contradiction_rate,9,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,3,0,6,0.6666666666666666
gemini,conditional_branch,stability_variance,9,0.037000000000000005,0.0062222222222222245,-0.03077777777777778,0.03077777777777778,5,0,4,0.4444444444444444
gemini,conditional_branch,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
gemini,conditional_branch,update_consistency,9,0.9444444444444444,1.0,0.055555555555555546,0.055555555555555546,3,0,6,0.6666666666666666
gemini,conditional_delta,internal_coherence_error_rate,9,0.0,0.018518518518518517,0.018518518518518517,-0.018518518518518517,0,1,8,0.8888888888888888
gemini,conditional_delta,irp_monotonic_progress_rate,9,0.07901234567901234,0.05925925925925926,-0.01975308641975309,-0.01975308641975309,2,2,5,0.5555555555555556
gemini,conditional_delta,irp_oscillation_rate,9,0.09722222222222222,0.06944444444444445,-0.027777777777777776,0.027777777777777776,2,2,5,0.5555555555555556
gemini,conditional_delta,misinterpretation_rate,9,0.1222222222222222,0.1259259259259259,0.003703703703703709,-0.003703703703703709,2,3,4,0.4444444444444444
gemini,conditional_delta,rework_cost_tokens,9,178.44444444444446,259.44444444444446,81.0,-81.0,3,3,3,0.3333333333333333
gemini,conditional_delta,self_contradiction_rate,9,0.05555555555555555,0.0925925925925926,0.03703703703703705,-0.03703703703703705,2,1,6,0.6666666666666666
gemini,conditional_delta,stability_variance,9,0.03255555555555556,0.007544888888888891,-0.025010666666666667,0.025010666666666667,3,2,4,0.4444444444444444
gemini,conditional_delta,trace_completeness,9,1.0,0.9907407407407407,-0.009259259259259264,-0.009259259259259264,0,1,8,0.8888888888888888
gemini,conditional_delta,update_consistency,9,0.9444444444444444,0.9074074074074073,-0.037037037037037056,-0.037037037037037056,2,1,6,0.6666666666666666
gemini,conditional_hierarchical,internal_coherence_error_rate,9,0.0,0.03333333333333334,0.03333333333333334,-0.03333333333333334,0,3,6,0.6666666666666666
gemini,conditional_hierarchical,irp_monotonic_progress_rate,9,0.1037037037037037,0.13333333333333333,0.029629629629629624,0.029629629629629624,3,2,4,0.4444444444444444
gemini,conditional_hierarchical,irp_oscillation_rate,9,0.125,0.25,0.125,-0.125,3,3,3,0.3333333333333333
gemini,conditional_hierarchical,misinterpretation_rate,9,0.14444444444444446,0.3962962962962963,0.2518518518518519,-0.2518518518518519,2,4,3,0.3333333333333333
gemini,conditional_hierarchical,rework_cost_tokens,9,236.0,1081.0,845.0,-845.0,1,5,3,0.3333333333333333
gemini,conditional_hierarchical,self_contradiction_rate,9,0.05555555555555555,0.24074074074074073,0.1851851851851852,-0.1851851851851852,2,4,3,0.3333333333333333
gemini,conditional_hierarchical,stability_variance,9,0.037000000000000005,0.02023045267489712,-0.016769547325102885,0.016769547325102885,3,3,3,0.3333333333333333
gemini,conditional_hierarchical,trace_completeness,9,1.0,0.9866666666666666,-0.013333333333333345,-0.013333333333333345,0,3,6,0.6666666666666666
gemini,conditional_hierarchical,update_consistency,9,0.9444444444444444,0.6925925925925926,-0.2518518518518518,-0.2518518518518518,2,4,3,0.3333333333333333
gemini,delta_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
