provider,pattern,metric,n,baseline_mean,pattern_mean,delta_mean,improvement_mean,positive_count,negative_count,zero_count,non_effective_rate
gemini,delta_conditional,irp_monotonic_progress_rate,9,0.1037037037037037,0.037037037037037035,-0.06666666666666668,-0.06666666666666668,0,3,6,0.6666666666666666
gemini,delta_conditional,irp_oscillation_rate,9,0.125,0.041666666666666664,-0.08333333333333333,0.08333333333333333,3,0,6,0.6666666666666666
gemini,delta_conditional,misinterpretation_rate,9,0.14444444444444446,0.03333333333333334,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
gemini,delta_conditional,rework_cost_tokens,9,236.0,85.33333333333333,-150.66666666666666,150.66666666666666,5,1,3,0.3333333333333333
gemini,delta_conditional,self_contradiction_rate,9,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,3,0,6,0.6666666666666666
gemini,delta_conditional,stability_variance,9,0.037000000000000005,0.00666666666666667,-0.030333333333333337,0.030333333333333337,3,0,6,0.6666666666666666
gemini,delta_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
gemini,delta_conditional,update_consistency,9,0.9444444444444444,1.0,0.055555555555555546,0.055555555555555546,3,0,6,0.6666666666666666
gemini,delta_hierarchical,internal_coherence_error_rate,9,0.022222222222222223,0.0,-0.022222222222222223,0.022222222222222223,1,0,8,0.8888888888888888
gemini,delta_hierarchical,irp_monotonic_progress_rate,9,0.09135802469135802,0.012345679012345678,-0.07901234567901234,-0.07901234567901234,0,4,5,0.5555555555555556
gemini,delta_hierarchical,irp_oscillation_rate,9,0.09722222222222222,0.013888888888888888,-0.08333333333333333,0.08333333333333333,4,1,4,0.4444444444444444
gemini,delta_hierarchical,misinterpretation_rate,9,0.15555555555555556,0.011111111111111112,-0.14444444444444443,0.14444444444444443,5,0,4,0.4444444444444444
gemini,delta_hierarchical,rework_cost_tokens,9,252.22222222222223,28.88888888888889,-223.33333333333334,223.33333333333334,5,0,4,0.4444444444444444
gemini,delta_hierarchical,self_contradiction_rate,9,0.06666666666666667,0.0,-0.06666666666666667,0.06666666666666667,4,0,5,0.5555555555555556
gemini,delta_hierarchical,stability_variance,9,0.04698628257887518,0.002222222222222223,-0.04476406035665295,0.04476406035665295,5,0,4,0.4444444444444444
gemini,delta_hierarchical,trace_completeness,9,0.9777777777777779,1.0,0.022222222222222216,0.022222222222222216,1,0,8,0.8888888888888888
gemini,delta_hierarchical,update_consistency,9,0.911111111111111,1.0,0.08888888888888888,0.08888888888888888,4,0,5,0.5555555555555556
gemini,hierarchical_conditional,internal_coherence_error_rate,9,0.0,0.011111111111111112,0.011111111111111112,-0.011111111111111112,0,1,8,0.8888888888888888
gemini,hierarchical_conditional,irp_monotonic_progress_rate,9,0.1037037037037037,0.04938271604938271,-0.054320987654320994,-0.054320987654320994,1,4,4,0.4444444444444444
gemini,hierarchical_conditional,irp_oscillation_rate,9,0.125,0.09722222222222222,-0.027777777777777776,0.027777777777777776,4,1,4,0.4444444444444444
gemini,hierarchical_conditional,misinterpretation_rate,9,0.14444444444444446,0.1,-0.04444444444444443,0.04444444444444443,4,1,4,0.4444444444444444
gemini,hierarchical_conditional,rework_cost_tokens,9,235.66666666666666,315.22222222222223,79.55555555555556,-79.55555555555556,5,1,3,0.3333333333333333
gemini,hierarchical_conditional,self_contradiction_rate,9,0.05555555555555555,0.05555555555555555,3.0839528461809902e-18,-3.0839528461809902e-18,3,1,5,0.5555555555555556
gemini,hierarchical_conditional,stability_variance,9,0.037000000000000005,0.008062002743484226,-0.028937997256515784,0.028937997256515784,4,1,4,0.4444444444444444
gemini,hierarchical_conditional,trace_completeness,9,1.0,0.9955555555555556,-0.004444444444444449,-0.004444444444444449,0,1,8,0.8888888888888888
gemini,hierarchical_conditional,update_consistency,9,0.9444444444444444,0.9222222222222223,-0.02222222222222223,-0.02222222222222223,3,1,5,0.5555555555555556
gemini,hierarchical_delta,internal_coherence_error_rate,9,0.011111111111111112,0.0,-0.011111111111111112,0.011111111111111112,1,0,8,0.8888888888888888
gemini,hierarchical_delta,irp_monotonic_progress_rate,9,0.11604938271604939,0.024691358024691357,-0.09135802469135802,-0.09135802469135802,0,5,4,0.4444444444444444
gemini,hierarchical_delta,irp_oscillation_rate,9,0.125,0.027777777777777776,-0.09722222222222222,0.09722222222222222,4,0,5,0.5555555555555556
gemini,hierarchical_delta,misinterpretation_rate,9,0.15555555555555556,0.022222222222222223,-0.13333333333333333,0.13333333333333333,5,0,4,0.4444444444444444
gemini,hierarchical_delta,rework_cost_tokens,9,260.22222222222223,57.333333333333336,-202.88888888888889,202.88888888888889,5,1,3,0.3333333333333333
gemini,hierarchical_delta,self_contradiction_rate,9,0.06666666666666667,0.0,-0.06666666666666667,0.06666666666666667,4,0,5,0.5555555555555556
gemini,hierarchical_delta,stability_variance,9,0.05335802469135803,0.004444444444444446,-0.048913580246913585,0.048913580246913585,5,0,4,0.4444444444444444
gemini,hierarchical_delta,trace_completeness,9,0.9888888888888889,1.0,0.011111111111111108,0.011111111111111108,1,0,8,0.8888888888888888
gemini,hierarchical_delta,update_consistency,9,0.9222222222222223,1.0,0.07777777777777777,0.07777777777777777,4,0,5,0.5555555555555556
openai,branch_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,branch_conditional,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,branch_conditional,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,branch_conditional,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,branch_conditional,rework_cost_tokens,9,363.3333333333333,311.3333333333333,-52.0,52.0,6,2,1,0.1111111111111111
openai,branch_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,branch_conditional,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,branch_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,branch_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_branch,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_branch,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,conditional_branch,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,conditional_branch,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,conditional_branch,rework_cost_tokens,9,362.8888888888889,313.22222222222223,-49.666666666666664,49.666666666666664,6,3,0,0.0
openai,conditional_branch,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_branch,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,conditional_branch,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_branch,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_delta,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_delta,irp_monotonic_progress_rate,9,0.33121693121693124,0.21693121693121692,-0.11428571428571427,-0.11428571428571427,0,6,3,0.3333333333333333
openai,conditional_delta,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,conditional_delta,misinterpretation_rate,9,0.2888888888888889,0.19166666666666668,-0.09722222222222222,0.09722222222222222,6,0,3,0.3333333333333333
openai,conditional_delta,rework_cost_tokens,9,361.6666666666667,267.1111111111111,-94.55555555555556,94.55555555555556,9,0,0,0.0
openai,conditional_delta,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_delta,stability_variance,9,0.04381738473167046,0.030445956160241885,-0.013371428571428576,0.013371428571428576,6,0,3,0.3333333333333333
openai,conditional_delta,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_delta,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_hierarchical,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_hierarchical,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,conditional_hierarchical,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,conditional_hierarchical,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,conditional_hierarchical,rework_cost_tokens,9,359.1111111111111,312.55555555555554,-46.55555555555556,46.55555555555556,6,3,0,0.0
openai,conditional_hierarchical,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,conditional_hierarchical,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,conditional_hierarchical,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,conditional_hierarchical,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,delta_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,delta_conditional,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,delta_conditional,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,delta_conditional,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,delta_conditional,rework_cost_tokens,9,360.6666666666667,310.77777777777777,-49.888888888888886,49.888888888888886,6,3,0,0.0
openai,delta_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,delta_conditional,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,delta_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,delta_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,delta_hierarchical,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,delta_hierarchical,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,delta_hierarchical,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,delta_hierarchical,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,delta_hierarchical,rework_cost_tokens,9,363.22222222222223,310.77777777777777,-52.44444444444444,52.44444444444444,6,3,0,0.0
openai,delta_hierarchical,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,delta_hierarchical,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,delta_hierarchical,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,delta_hierarchical,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_conditional,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_conditional,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,hierarchical_conditional,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,hierarchical_conditional,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,hierarchical_conditional,rework_cost_tokens,9,362.22222222222223,314.0,-48.22222222222222,48.22222222222222,6,3,0,0.0
openai,hierarchical_conditional,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_conditional,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,hierarchical_conditional,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_conditional,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_delta,internal_coherence_error_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_delta,irp_monotonic_progress_rate,9,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,3,6,0.6666666666666666
openai,hierarchical_delta,irp_oscillation_rate,9,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,3,0,6,0.6666666666666666
openai,hierarchical_delta,misinterpretation_rate,9,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,3,0,6,0.6666666666666666
openai,hierarchical_delta,rework_cost_tokens,9,359.3333333333333,313.0,-46.333333333333336,46.333333333333336,5,4,0,0.0
openai,hierarchical_delta,self_contradiction_rate,9,0.0,0.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_delta,stability_variance,9,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,3,0,6,0.6666666666666666
openai,hierarchical_delta,trace_completeness,9,1.0,1.0,0.0,0.0,0,0,9,1.0
openai,hierarchical_delta,update_consistency,9,1.0,1.0,0.0,0.0,0,0,9,1.0
